date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:48	2471/2471	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:48%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/648	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/648.json	(from http://encompass.red-gate.com/event/its-only-the-end-of-the-world/)
15:06:48	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%2280fb39542ecaf5a1e0e8e4bfc3a43c85-gzip%22	http://encompass.red-gate.com/event/its-only-the-end-of-the-world/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/its-only-the-end-of-the-world/feed/index.html	(from http://encompass.red-gate.com/event/its-only-the-end-of-the-world/)
15:06:49	13663/13663	---M--	200	added ('OK')	image/jpeg	etag:%222692a91d-355f-54793a7d5a323%22	http://encompassnetwork.org.uk/wp-content/uploads/2017/02/Stuart-Milk-224x300.jpg	C:/Users/ian.johnson/websites/EncompassNetwork/encompassnetwork.org.uk/wp-content/uploads/2017/02/Stuart-Milk-224x300.jpg	(from http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/)
15:06:49	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:49%20GMT	http://encompass.red-gate.com/?p=648	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index0ae0.html	(from http://encompass.red-gate.com/event/its-only-the-end-of-the-world/)
15:06:49	2458/2458	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:49%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fglobal-lgbt-rights-conversation-stuart-milk%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed7e0f.json	(from http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/)
15:06:49	4053/4053	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:49%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/688	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/688.json	(from http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/)
15:06:50	36971/36971	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:49%20GMT	http://encompass.red-gate.com/event/hit-songs-women/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/hit-songs-women/index.html	(from http://encompass.red-gate.com/event/its-only-the-end-of-the-world/)
15:06:50	740/740	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:50%20GMT	http://encompass.red-gate.com/event/its-only-the-end-of-the-world/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/its-only-the-end-of-the-world/indexedf3.html	(from http://encompass.red-gate.com/event/its-only-the-end-of-the-world/)
15:06:50	2348/2348	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:50%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Ffilm-event-queers-shorts%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embedd8bf.json	(from http://encompass.red-gate.com/event/film-event-queers-shorts/)
15:06:50	2155/2155	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:50%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/751	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/751.json	(from http://encompass.red-gate.com/event/film-event-queers-shorts/)
15:06:50	951/951	---M-Z	200	added ('OK')	application/rss+xml	etag:%2207c750c078a804349bbb0542ce46e9a3-gzip%22	http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/feed/index.html	(from http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/)
15:06:51	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:50%20GMT	http://encompass.red-gate.com/?p=688	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index5723.html	(from http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/)
15:06:51	2431/2431	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:51%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Flgbt-history-month-afternoon-networking-tea%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embedf485.json	(from http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/)
15:06:51	1869/1869	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:51%20GMT	http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/indexedf3.html	(from http://encompass.red-gate.com/event/global-lgbt-rights-conversation-stuart-milk/)
15:06:51	2664/2664	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:51%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/739	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/739.json	(from http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/)
15:06:51	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:51%20GMT	http://encompass.red-gate.com/?p=751	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/indexf294.html	(from http://encompass.red-gate.com/event/film-event-queers-shorts/)
15:06:51	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%220de96e6e0ff45d3c72f245987ec18c78-gzip%22	http://encompass.red-gate.com/event/film-event-queers-shorts/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/film-event-queers-shorts/feed/index.html	(from http://encompass.red-gate.com/event/film-event-queers-shorts/)
15:06:51	2270/2270	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:51%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fthis-is-me-2%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed.4072973.delayed	(from http://encompass.red-gate.com/event/this-is-me-2/)
15:06:52	39154/39154	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:51%20GMT	http://encompass.red-gate.com/event/states-emergency-middle-east-turkeys-kurdish-question-lgbti-struggle/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/states-emergency-middle-east-turkeys-kurdish-question-lgbti-struggle/index.html	(from http://encompass.red-gate.com/event/film-event-queers-shorts/)
15:06:52	824/824	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:52%20GMT	http://encompass.red-gate.com/event/film-event-queers-shorts/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/film-event-queers-shorts/indexedf3.html	(from http://encompass.red-gate.com/event/film-event-queers-shorts/)
15:06:52	3066/3066	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:52%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/1001	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/1001.json	(from http://encompass.red-gate.com/event/this-is-me-2/)
15:06:52	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:52%20GMT	http://encompass.red-gate.com/?p=739	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index5e3b.html	(from http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/)
15:06:52	942/942	---M-Z	200	added ('OK')	application/rss+xml	etag:%2296634eddfdf610ce9c753d3eed5cc9f2-gzip%22	http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/feed/index.html	(from http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/)
15:06:52	2275/2275	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:52%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fqueer-beers-4%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed.409d559.delayed	(from http://encompass.red-gate.com/event/queer-beers-4/)
15:06:53	37132/37132	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:52%20GMT	http://encompass.red-gate.com/event/meetup-monthly-meal-chinese-charlie-chans/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/meetup-monthly-meal-chinese-charlie-chans/index.html	(from http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/)
15:06:53	1134/1134	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:53%20GMT	http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/indexedf3.html	(from http://encompass.red-gate.com/event/lgbt-history-month-afternoon-networking-tea/)
15:06:53	2264/2264	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:53%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/1006	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/1006.json	(from http://encompass.red-gate.com/event/queer-beers-4/)
15:06:53	1141/1141	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:53%20GMT	http://encompass.red-gate.com/event/this-is-me-2/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/this-is-me-2/indexedf3.html	(from http://encompass.red-gate.com/event/this-is-me-2/)
15:06:53	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:53%20GMT	http://encompass.red-gate.com/?p=1001	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/indexcf8a.html	(from http://encompass.red-gate.com/event/this-is-me-2/)
15:06:53	847/847	---M-Z	200	added ('OK')	application/rss+xml	etag:%22bf9499aed64bb1e04fd9c720a38f06be-gzip%22	http://encompass.red-gate.com/event/this-is-me-2/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/this-is-me-2/feed/index.html	(from http://encompass.red-gate.com/event/this-is-me-2/)
15:06:53	38868/38868	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:53%20GMT	http://encompass.red-gate.com/event/988/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/988/index.html	(from http://encompass.red-gate.com/event/this-is-me-2/)
15:06:54	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:53%20GMT	http://encompass.red-gate.com/?p=1006	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index846b.html	(from http://encompass.red-gate.com/event/queer-beers-4/)
15:06:54	850/850	---M-Z	200	added ('OK')	application/rss+xml	etag:%22be7363ed7ef7d40b9d79aa6553debaa2-gzip%22	http://encompass.red-gate.com/event/queer-beers-4/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/queer-beers-4/feed/index.html	(from http://encompass.red-gate.com/event/queer-beers-4/)
15:06:54	791/791	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:54%20GMT	http://encompass.red-gate.com/event/queer-beers-4/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/queer-beers-4/indexedf3.html	(from http://encompass.red-gate.com/event/queer-beers-4/)
15:06:54	37875/37875	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:54%20GMT	http://encompass.red-gate.com/event/film-event-queers-shorts-3/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/film-event-queers-shorts-3/index.html	(from http://encompass.red-gate.com/event/queer-beers-4/)
15:06:54	38816/38816	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:54%20GMT	http://encompass.red-gate.com/calendar/category/t/list/?tribe_event_display=past&tribe_paged=4	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/category/t/list/index04c4.html	(from http://encompass.red-gate.com/calendar/category/t/list/?tribe_event_display=past&tribe_paged=3)
15:06:55	42545/42545	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:54%20GMT	http://encompass.red-gate.com/calendar/category/trans/list/?tribe_event_display=past&tribe_paged=4	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/category/trans/list/index04c4.html	(from http://encompass.red-gate.com/calendar/category/trans/list/?tribe_event_display=past&tribe_paged=3)
15:06:56	2316/2316	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:55%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Finterfaith-gathering%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed861a.json	(from http://encompass.red-gate.com/event/interfaith-gathering/)
15:06:56	873/873	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ee5837fa5e0fec810bad9e694b7fc705-gzip%22	http://encompass.red-gate.com/event/interfaith-gathering/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/interfaith-gathering/feed/index.html	(from http://encompass.red-gate.com/event/interfaith-gathering/)
15:06:57	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:56%20GMT	http://encompass.red-gate.com/?p=649	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index7b0e.html	(from http://encompass.red-gate.com/event/interfaith-gathering/)
15:06:57	35398/35398	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202020%2015:06:54%20GMT	http://encompass.red-gate.com/calendar/category/t/page/4/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/category/t/page/4/index.html	(from http://encompass.red-gate.com/calendar/category/t/list/?tribe_event_display=past&tribe_paged=3)
15:06:57	740/740	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:57%20GMT	http://encompass.red-gate.com/event/interfaith-gathering/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/interfaith-gathering/indexedf3.html	(from http://encompass.red-gate.com/event/interfaith-gathering/)
15:06:57	2215/2215	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:56%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/649	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/649.json	(from http://encompass.red-gate.com/event/interfaith-gathering/)
15:06:58	865/865	---M-Z	200	added ('OK')	application/rss+xml	etag:%2249afd7ca2dcc31e3b70ba6a95deb72ee-gzip%22	http://encompass.red-gate.com/event/queers-in-shorts-9/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/queers-in-shorts-9/feed/index.html	(from http://encompass.red-gate.com/event/queers-in-shorts-9/)
15:06:58	2300/2300	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:57%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fqueers-in-shorts-9%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed1748.json	(from http://encompass.red-gate.com/event/queers-in-shorts-9/)
15:06:58	2113/2113	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:06:58%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/721	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/721.json	(from http://encompass.red-gate.com/event/queers-in-shorts-9/)
15:06:58	35418/35418	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202020%2015:06:54%20GMT	http://encompass.red-gate.com/calendar/category/trans/page/4/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/category/trans/page/4/index.html	(from http://encompass.red-gate.com/calendar/category/trans/list/?tribe_event_display=past&tribe_paged=3)
15:06:58	806/806	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:06:58%20GMT	http://encompass.red-gate.com/event/queers-in-shorts-9/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/queers-in-shorts-9/indexedf3.html	(from http://encompass.red-gate.com/event/queers-in-shorts-9/)
15:06:58	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:06:58%20GMT	http://encompass.red-gate.com/?p=721	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index8bfb.html	(from http://encompass.red-gate.com/event/queers-in-shorts-9/)
15:06:59	36316/36316	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:58%20GMT	http://encompass.red-gate.com/event/sister-act-footie-friday/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/sister-act-footie-friday/index.html	(from http://encompass.red-gate.com/event/queers-in-shorts-9/)
15:06:59	40921/40921	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:06:58%20GMT	http://encompass.red-gate.com/calendar/category/transgender/list/?tribe_event_display=past&tribe_paged=4	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/category/transgender/list/index04c4.html	(from http://encompass.red-gate.com/calendar/category/transgender/list/?tribe_event_display=past&tribe_paged=3)
15:07:00	915/915	---M-Z	200	added ('OK')	application/rss+xml	etag:%22283f65ec2989ca2b70df6ae4a0593ab2-gzip%22	http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/capturing-cambridge-inside-stories/feed/index.html	(from http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/)
15:07:00	2386/2386	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:07:00%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fcapturing-cambridge-inside-stories%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed06f1.json	(from http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/)
15:07:00	35448/35448	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202020%2015:06:58%20GMT	http://encompass.red-gate.com/calendar/category/transgender/page/4/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/category/transgender/page/4/index.html	(from http://encompass.red-gate.com/calendar/category/transgender/list/?tribe_event_display=past&tribe_paged=3)
15:07:00	2938/2938	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:07:00%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/616	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/616.json	(from http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/)
15:07:01	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:07:00%20GMT	http://encompass.red-gate.com/?p=616	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index8372.html	(from http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/)
15:07:01	11582/11582	---M--	200	added ('OK')	image/jpeg	etag:%222640bb00-2d3e-54718f123623b%22	http://encompassnetwork.org.uk/wp-content/uploads/2017/01/Museum-of-Cambridge.jpg	C:/Users/ian.johnson/websites/EncompassNetwork/encompassnetwork.org.uk/wp-content/uploads/2017/01/Museum-of-Cambridge.jpg	(from http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/)
15:07:01	973/973	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:07:01%20GMT	http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/capturing-cambridge-inside-stories/indexedf3.html	(from http://encompass.red-gate.com/event/capturing-cambridge-inside-stories/)
15:07:01	2488/2488	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:07:01%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fconfessions-queer-arab-experience-lgbt-refugee%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed957a.json	(from http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/)
15:07:01	965/965	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c098a0859f75ad690ccd51c565fb03d7-gzip%22	http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/feed/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/feed/index.html	(from http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/)
15:07:01	4080/4080	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:07:01%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/617	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/617.json	(from http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/)
15:07:02	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:07:01%20GMT	http://encompass.red-gate.com/?p=617	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/index5c49.html	(from http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/)
15:07:02	1656/1656	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:07:02%20GMT	http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/indexedf3.html	(from http://encompass.red-gate.com/event/confessions-queer-arab-experience-lgbt-refugee/)
15:07:02	2334/2334	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:07:02%20GMT	http://encompass.red-gate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fencompass.red-gate.com%2Fevent%2Fcambridge-cosplay-party%2F	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/oembed/1.0/embed6c11.json	(from http://encompass.red-gate.com/event/cambridge-cosplay-party/)
15:07:02	6/6	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202020%2015:07:02%20GMT	http://encompass.red-gate.com/?p=651	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/indexa26f.html	(from http://encompass.red-gate.com/event/cambridge-cosplay-party/)
15:07:02	5197/5197	---M-Z	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202020%2015:07:02%20GMT	http://encompass.red-gate.com/wp-json/tribe/events/v1/events/651	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/wp-json/tribe/events/v1/events/651.json	(from http://encompass.red-gate.com/event/cambridge-cosplay-party/)
15:07:02	1909/1909	---M--	200	added ('OK')	text/calendar	date:Wed,%2008%20Jan%202020%2015:07:02%20GMT	http://encompass.red-gate.com/event/cambridge-cosplay-party/?ical=1	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/cambridge-cosplay-party/indexedf3.html	(from http://encompass.red-gate.com/event/cambridge-cosplay-party/)
15:07:03	54087/54087	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:07:03%20GMT	http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=27	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/list/indexb90e.html	(from http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=26)
15:07:03	36705/36705	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:07:03%20GMT	http://encompass.red-gate.com/event/queer-beers-5/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/queer-beers-5/index.html	(from http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=26)
15:07:04	35334/35334	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jan%202020%2015:07:03%20GMT	http://encompass.red-gate.com/calendar/page/27/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/calendar/page/27/index.html	(from http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=26)
15:07:04	38734/38734	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:07:04%20GMT	http://encompass.red-gate.com/event/ely-pride-party/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/ely-pride-party/index.html	(from http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=26)
15:07:04	36810/36810	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:07:04%20GMT	http://encompass.red-gate.com/event/northside-queer-drinks/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/northside-queer-drinks/index.html	(from http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=26)
15:07:05	37403/37403	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2015:07:05%20GMT	http://encompass.red-gate.com/event/lgbt-club-night-friends-corner-house/	C:/Users/ian.johnson/websites/EncompassNetwork/encompass.red-gate.com/event/lgbt-club-night-friends-corner-house/index.html	(from http://encompass.red-gate.com/calendar/list/?tribe_event_display=past&tribe_paged=26)
